# halting [#]
8.03
35.90
53.33
110.53
91.35
105.27
97.93
88.47
116.45
87.20
106.42
80.52
95.70
88.40
77.47
108.95
81.18
105.15
88.28
101.28
98.57
89.97
108.42
74.70
96.08
75.48
91.78
89.63
78.10
110.67
77.87
110.88
80.30
103.08
96.67
86.03
105.22
78.65
106.02
78.55
108.02
55.78
78.67
115.20
87.07
112.30
75.48
117.70
102.10
91.22
91.30
78.32
124.97
90.07
105.30
96.98
92.78
109.67
74.43
114.43
97.00
