# halting [#]
22.82
146.30
242.10
325.45
325.58
347.83
333.73
339.23
334.02
335.48
337.58
340.43
351.58
334.25
340.97
343.45
328.30
389.38
318.92
315.80
342.47
325.72
364.43
335.58
304.17
328.38
340.03
369.50
332.25
301.73
337.20
316.80
331.52
356.57
360.53
337.23
295.60
291.13
285.70
322.00
334.68
340.48
347.65
298.67
336.00
288.75
325.60
332.75
347.93
362.15
309.02
323.52
316.90
318.07
323.08
318.73
337.57
332.32
336.00
352.05
344.00
