# running vehicles [#]
59.28
139.48
179.10
239.13
241.83
252.52
250.85
246.17
263.75
239.22
265.03
244.78
253.85
248.62
248.10
255.33
246.82
268.70
239.27
265.08
245.97
259.13
252.15
249.37
259.08
248.25
266.85
240.63
268.30
247.23
255.42
256.68
245.00
266.48
236.63
266.23
246.88
251.57
257.38
245.75
267.38
241.83
266.43
238.50
258.95
249.95
251.73
255.08
244.85
268.42
244.52
246.27
243.08
264.52
241.62
260.90
242.98
253.40
253.98
243.22
254.00
