# avg. relative speed
0.78
0.39
0.19
0.18
0.13
0.14
0.13
0.13
0.13
0.12
0.15
0.13
0.13
0.13
0.13
0.16
0.12
0.12
0.13
0.14
0.13
0.15
0.14
0.13
0.13
0.12
0.17
0.13
0.15
0.13
0.13
0.13
0.11
0.16
0.12
0.13
0.12
0.14
0.14
0.14
0.13
0.13
0.14
0.11
0.16
0.13
0.12
0.12
0.15
0.13
0.14
0.15
0.11
0.17
0.12
0.12
0.12
0.13
0.13
0.15
0.13
